,metabolite,reaction,flux_healthy,flux_CRC,flux_diff,perc_flux_diff
107,MGlcn149_medium,EX_MGlcn149_medium,0.0,0.0,0.0,
108,MGlcn149_rl_medium,EX_MGlcn149_rl_medium,0.0,0.0,0.0,
102,MGlcn146_rl_medium,EX_MGlcn146_rl_medium,0.0,0.0,0.0,
93,MGlcn142_medium,EX_MGlcn142_medium,0.0,0.0,0.0,
92,MGlcn141_rl_medium,EX_MGlcn141_rl_medium,0.0,0.0,0.0,
91,MGlcn141_medium,EX_MGlcn141_medium,0.0,0.0,0.0,
76,MGlcn134_rl_medium,EX_MGlcn134_rl_medium,0.0,0.0,0.0,
77,MGlcn135_medium,EX_MGlcn135_medium,0.0,0.0,0.0,
78,MGlcn135_rl_medium,EX_MGlcn135_rl_medium,0.0,0.0,0.0,
79,MGlcn136_medium,EX_MGlcn136_medium,0.0,0.0,0.0,
80,MGlcn136_rl_medium,EX_MGlcn136_rl_medium,0.0,0.0,0.0,
81,MGlcn137_medium,EX_MGlcn137_medium,0.0,0.0,0.0,
82,MGlcn137_rl_medium,EX_MGlcn137_rl_medium,0.0,0.0,0.0,
83,MGlcn138_medium,EX_MGlcn138_medium,0.0,0.0,0.0,
84,MGlcn138_rl_medium,EX_MGlcn138_rl_medium,0.0,0.0,0.0,
85,MGlcn139_medium,EX_MGlcn139_medium,0.0,0.0,0.0,
86,MGlcn139_rl_medium,EX_MGlcn139_rl_medium,0.0,0.0,0.0,
87,MGlcn13_medium,EX_MGlcn13_medium,0.0,0.0,0.0,
88,MGlcn13_rl_medium,EX_MGlcn13_rl_medium,0.0,0.0,0.0,
89,MGlcn140_medium,EX_MGlcn140_medium,0.0,0.0,0.0,
90,MGlcn140_rl_medium,EX_MGlcn140_rl_medium,0.0,0.0,0.0,
109,MGlcn14_medium,EX_MGlcn14_medium,0.0,0.0,0.0,
110,MGlcn14_rl_medium,EX_MGlcn14_rl_medium,0.0,0.0,0.0,
111,MGlcn150_medium,EX_MGlcn150_medium,0.0,0.0,0.0,
112,MGlcn150_rl_medium,EX_MGlcn150_rl_medium,0.0,0.0,0.0,
132,MGlcn15_rl_medium,EX_MGlcn15_rl_medium,0.0,0.0,0.0,
133,MGlcn160_medium,EX_MGlcn160_medium,0.0,0.0,0.0,
134,MGlcn160_rl_medium,EX_MGlcn160_rl_medium,0.0,0.0,0.0,
135,MGlcn161_medium,EX_MGlcn161_medium,0.0,0.0,0.0,
136,MGlcn161_rl_medium,EX_MGlcn161_rl_medium,0.0,0.0,0.0,
137,MGlcn162_medium,EX_MGlcn162_medium,0.0,0.0,0.0,
138,MGlcn162_rl_medium,EX_MGlcn162_rl_medium,0.0,0.0,0.0,
139,MGlcn163_medium,EX_MGlcn163_medium,0.0,0.0,0.0,
140,MGlcn163_rl_medium,EX_MGlcn163_rl_medium,0.0,0.0,0.0,
141,MGlcn164_medium,EX_MGlcn164_medium,0.0,0.0,0.0,
142,MGlcn164_rl_medium,EX_MGlcn164_rl_medium,0.0,0.0,0.0,
143,MGlcn165_medium,EX_MGlcn165_medium,0.0,0.0,0.0,
295,MGlcn63_rl_medium,EX_MGlcn63_rl_medium,0.0,0.0,0.0,
145,MGlcn166_medium,EX_MGlcn166_medium,0.0,0.0,0.0,
146,MGlcn166_rl_medium,EX_MGlcn166_rl_medium,0.0,0.0,0.0,
131,MGlcn15_medium,EX_MGlcn15_medium,0.0,0.0,0.0,
75,MGlcn134_medium,EX_MGlcn134_medium,0.0,0.0,0.0,
130,MGlcn159_rl_medium,EX_MGlcn159_rl_medium,0.0,0.0,0.0,
128,MGlcn158_rl_medium,EX_MGlcn158_rl_medium,0.0,0.0,0.0,
113,MGlcn151_medium,EX_MGlcn151_medium,0.0,0.0,0.0,
114,MGlcn151_rl_medium,EX_MGlcn151_rl_medium,0.0,0.0,0.0,
115,MGlcn152_medium,EX_MGlcn152_medium,0.0,0.0,0.0,
116,MGlcn152_rl_medium,EX_MGlcn152_rl_medium,0.0,0.0,0.0,
117,MGlcn153_medium,EX_MGlcn153_medium,0.0,0.0,0.0,
118,MGlcn153_rl_medium,EX_MGlcn153_rl_medium,0.0,0.0,0.0,
119,MGlcn154_medium,EX_MGlcn154_medium,0.0,0.0,0.0,
120,MGlcn154_rl_medium,EX_MGlcn154_rl_medium,0.0,0.0,0.0,
121,MGlcn155_medium,EX_MGlcn155_medium,0.0,0.0,0.0,
122,MGlcn155_rl_medium,EX_MGlcn155_rl_medium,0.0,0.0,0.0,
123,MGlcn156_medium,EX_MGlcn156_medium,0.0,0.0,0.0,
124,MGlcn156_rl_medium,EX_MGlcn156_rl_medium,0.0,0.0,0.0,
125,MGlcn157_medium,EX_MGlcn157_medium,0.0,0.0,0.0,
126,MGlcn157_rl_medium,EX_MGlcn157_rl_medium,0.0,0.0,0.0,
127,MGlcn158_medium,EX_MGlcn158_medium,0.0,0.0,0.0,
129,MGlcn159_medium,EX_MGlcn159_medium,0.0,0.0,0.0,
147,MGlcn167_medium,EX_MGlcn167_medium,0.0,0.0,0.0,
74,MGlcn133_rl_medium,EX_MGlcn133_rl_medium,0.0,0.0,0.0,
72,MGlcn132_rl_medium,EX_MGlcn132_rl_medium,0.0,0.0,0.0,
20,MGlcn107_rl_medium,EX_MGlcn107_rl_medium,0.0,0.0,0.0,
21,MGlcn108_medium,EX_MGlcn108_medium,0.0,0.0,0.0,
22,MGlcn108_rl_medium,EX_MGlcn108_rl_medium,0.0,0.0,0.0,
23,MGlcn109_medium,EX_MGlcn109_medium,0.0,0.0,0.0,
24,MGlcn109_rl_medium,EX_MGlcn109_rl_medium,0.0,0.0,0.0,
25,MGlcn10_medium,EX_MGlcn10_medium,0.0,0.0,0.0,
19,MGlcn107_medium,EX_MGlcn107_medium,0.0,0.0,0.0,
26,MGlcn10_rl_medium,EX_MGlcn10_rl_medium,0.0,0.0,0.0,
28,MGlcn110_rl_medium,EX_MGlcn110_rl_medium,0.0,0.0,0.0,
29,MGlcn111_medium,EX_MGlcn111_medium,0.0,0.0,0.0,
30,MGlcn111_rl_medium,EX_MGlcn111_rl_medium,0.0,0.0,0.0,
31,MGlcn112_medium,EX_MGlcn112_medium,0.0,0.0,0.0,
32,MGlcn112_rl_medium,EX_MGlcn112_rl_medium,0.0,0.0,0.0,
33,MGlcn113_medium,EX_MGlcn113_medium,0.0,0.0,0.0,
27,MGlcn110_medium,EX_MGlcn110_medium,0.0,0.0,0.0,
18,MGlcn106_rl_medium,EX_MGlcn106_rl_medium,0.0,0.0,0.0,
17,MGlcn106_medium,EX_MGlcn106_medium,0.0,0.0,0.0,
16,MGlcn105_rl_medium,EX_MGlcn105_rl_medium,0.0,0.0,0.0,
1,Cit_Mg_medium,EX_Cit_Mg_medium,0.0,0.0,0.0,
2,HC02194_medium,EX_HC02194_medium,0.0,0.0,0.0,
3,Lcyst_medium,EX_Lcyst_medium,0.0,0.0,0.0,
4,Lkynr_medium,EX_Lkynr_medium,0.0,0.0,0.0,
5,MGlcn100_medium,EX_MGlcn100_medium,0.0,0.0,0.0,
6,MGlcn100_rl_medium,EX_MGlcn100_rl_medium,0.0,0.0,0.0,
7,MGlcn101_medium,EX_MGlcn101_medium,0.0,0.0,0.0,
8,MGlcn101_rl_medium,EX_MGlcn101_rl_medium,0.0,0.0,0.0,
9,MGlcn102_medium,EX_MGlcn102_medium,0.0,0.0,0.0,
10,MGlcn102_rl_medium,EX_MGlcn102_rl_medium,0.0,0.0,0.0,
11,MGlcn103_medium,EX_MGlcn103_medium,0.0,0.0,0.0,
12,MGlcn103_rl_medium,EX_MGlcn103_rl_medium,0.0,0.0,0.0,
13,MGlcn104_medium,EX_MGlcn104_medium,0.0,0.0,0.0,
14,MGlcn104_rl_medium,EX_MGlcn104_rl_medium,0.0,0.0,0.0,
15,MGlcn105_medium,EX_MGlcn105_medium,0.0,0.0,0.0,
34,MGlcn113_rl_medium,EX_MGlcn113_rl_medium,0.0,0.0,0.0,
35,MGlcn114_medium,EX_MGlcn114_medium,0.0,0.0,0.0,
36,MGlcn114_rl_medium,EX_MGlcn114_rl_medium,0.0,0.0,0.0,
37,MGlcn115_medium,EX_MGlcn115_medium,0.0,0.0,0.0,
57,MGlcn126_medium,EX_MGlcn126_medium,0.0,0.0,0.0,
58,MGlcn126_rl_medium,EX_MGlcn126_rl_medium,0.0,0.0,0.0,
59,MGlcn127_medium,EX_MGlcn127_medium,0.0,0.0,0.0,
60,MGlcn127_rl_medium,EX_MGlcn127_rl_medium,0.0,0.0,0.0,
61,MGlcn128_medium,EX_MGlcn128_medium,0.0,0.0,0.0,
62,MGlcn128_rl_medium,EX_MGlcn128_rl_medium,0.0,0.0,0.0,
63,MGlcn129_medium,EX_MGlcn129_medium,0.0,0.0,0.0,
64,MGlcn129_rl_medium,EX_MGlcn129_rl_medium,0.0,0.0,0.0,
65,MGlcn12_medium,EX_MGlcn12_medium,0.0,0.0,0.0,
66,MGlcn12_rl_medium,EX_MGlcn12_rl_medium,0.0,0.0,0.0,
67,MGlcn130_medium,EX_MGlcn130_medium,0.0,0.0,0.0,
68,MGlcn130_rl_medium,EX_MGlcn130_rl_medium,0.0,0.0,0.0,
69,MGlcn131_medium,EX_MGlcn131_medium,0.0,0.0,0.0,
70,MGlcn131_rl_medium,EX_MGlcn131_rl_medium,0.0,0.0,0.0,
71,MGlcn132_medium,EX_MGlcn132_medium,0.0,0.0,0.0,
56,MGlcn124_rl_medium,EX_MGlcn124_rl_medium,0.0,0.0,0.0,
73,MGlcn133_medium,EX_MGlcn133_medium,0.0,0.0,0.0,
55,MGlcn124_medium,EX_MGlcn124_medium,0.0,0.0,0.0,
53,MGlcn123_medium,EX_MGlcn123_medium,0.0,0.0,0.0,
38,MGlcn115_rl_medium,EX_MGlcn115_rl_medium,0.0,0.0,0.0,
39,MGlcn116_medium,EX_MGlcn116_medium,0.0,0.0,0.0,
40,MGlcn116_rl_medium,EX_MGlcn116_rl_medium,0.0,0.0,0.0,
41,MGlcn117_medium,EX_MGlcn117_medium,0.0,0.0,0.0,
42,MGlcn117_rl_medium,EX_MGlcn117_rl_medium,0.0,0.0,0.0,
43,MGlcn118_medium,EX_MGlcn118_medium,0.0,0.0,0.0,
44,MGlcn118_rl_medium,EX_MGlcn118_rl_medium,0.0,0.0,0.0,
45,MGlcn119_medium,EX_MGlcn119_medium,0.0,0.0,0.0,
46,MGlcn119_rl_medium,EX_MGlcn119_rl_medium,0.0,0.0,0.0,
47,MGlcn120_medium,EX_MGlcn120_medium,0.0,0.0,0.0,
48,MGlcn120_rl_medium,EX_MGlcn120_rl_medium,0.0,0.0,0.0,
49,MGlcn121_medium,EX_MGlcn121_medium,0.0,0.0,0.0,
50,MGlcn121_rl_medium,EX_MGlcn121_rl_medium,0.0,0.0,0.0,
51,MGlcn122_medium,EX_MGlcn122_medium,0.0,0.0,0.0,
52,MGlcn122_rl_medium,EX_MGlcn122_rl_medium,0.0,0.0,0.0,
54,MGlcn123_rl_medium,EX_MGlcn123_rl_medium,0.0,0.0,0.0,
148,MGlcn167_rl_medium,EX_MGlcn167_rl_medium,0.0,0.0,0.0,
144,MGlcn165_rl_medium,EX_MGlcn165_rl_medium,0.0,0.0,0.0,
150,MGlcn168_rl_medium,EX_MGlcn168_rl_medium,0.0,0.0,0.0,
240,MGlcn35_medium,EX_MGlcn35_medium,0.0,0.0,0.0,
241,MGlcn35_rl_medium,EX_MGlcn35_rl_medium,0.0,0.0,0.0,
242,MGlcn36_medium,EX_MGlcn36_medium,0.0,0.0,0.0,
243,MGlcn36_rl_medium,EX_MGlcn36_rl_medium,0.0,0.0,0.0,
244,MGlcn37_medium,EX_MGlcn37_medium,0.0,0.0,0.0,
245,MGlcn37_rl_medium,EX_MGlcn37_rl_medium,0.0,0.0,0.0,
246,MGlcn38_medium,EX_MGlcn38_medium,0.0,0.0,0.0,
247,MGlcn38_rl_medium,EX_MGlcn38_rl_medium,0.0,0.0,0.0,
248,MGlcn39_medium,EX_MGlcn39_medium,0.0,0.0,0.0,
249,MGlcn39_rl_medium,EX_MGlcn39_rl_medium,0.0,0.0,0.0,
251,MGlcn3_rl_medium,EX_MGlcn3_rl_medium,0.0,0.0,0.0,
252,MGlcn40_medium,EX_MGlcn40_medium,0.0,0.0,0.0,
253,MGlcn40_rl_medium,EX_MGlcn40_rl_medium,0.0,0.0,0.0,
254,MGlcn41_medium,EX_MGlcn41_medium,0.0,0.0,0.0,
255,MGlcn41_rl_medium,EX_MGlcn41_rl_medium,0.0,0.0,0.0,
239,MGlcn34_rl_medium,EX_MGlcn34_rl_medium,0.0,0.0,0.0,
256,MGlcn42_medium,EX_MGlcn42_medium,0.0,0.0,0.0,
238,MGlcn34_medium,EX_MGlcn34_medium,0.0,0.0,0.0,
236,MGlcn33_medium,EX_MGlcn33_medium,0.0,0.0,0.0,
221,MGlcn26_rl_medium,EX_MGlcn26_rl_medium,0.0,0.0,0.0,
149,MGlcn168_medium,EX_MGlcn168_medium,0.0,0.0,0.0,
223,MGlcn27_rl_medium,EX_MGlcn27_rl_medium,0.0,0.0,0.0,
224,MGlcn28_medium,EX_MGlcn28_medium,0.0,0.0,0.0,
225,MGlcn28_rl_medium,EX_MGlcn28_rl_medium,0.0,0.0,0.0,
226,MGlcn29_medium,EX_MGlcn29_medium,0.0,0.0,0.0,
227,MGlcn29_rl_medium,EX_MGlcn29_rl_medium,0.0,0.0,0.0,
228,MGlcn2_medium,EX_MGlcn2_medium,0.0,0.0,0.0,
229,MGlcn2_rl_medium,EX_MGlcn2_rl_medium,0.0,0.0,0.0,
230,MGlcn30_medium,EX_MGlcn30_medium,0.0,0.0,0.0,
231,MGlcn30_rl_medium,EX_MGlcn30_rl_medium,0.0,0.0,0.0,
232,MGlcn31_medium,EX_MGlcn31_medium,0.0,0.0,0.0,
233,MGlcn31_rl_medium,EX_MGlcn31_rl_medium,0.0,0.0,0.0,
234,MGlcn32_medium,EX_MGlcn32_medium,0.0,0.0,0.0,
235,MGlcn32_rl_medium,EX_MGlcn32_rl_medium,0.0,0.0,0.0,
237,MGlcn33_rl_medium,EX_MGlcn33_rl_medium,0.0,0.0,0.0,
220,MGlcn26_medium,EX_MGlcn26_medium,0.0,0.0,0.0,
257,MGlcn42_rl_medium,EX_MGlcn42_rl_medium,0.0,0.0,0.0,
259,MGlcn45_rl_medium,EX_MGlcn45_rl_medium,0.0,0.0,0.0,
279,MGlcn56_rl_medium,EX_MGlcn56_rl_medium,0.0,0.0,0.0,
280,MGlcn57_medium,EX_MGlcn57_medium,0.0,0.0,0.0,
281,MGlcn57_rl_medium,EX_MGlcn57_rl_medium,0.0,0.0,0.0,
282,MGlcn58_medium,EX_MGlcn58_medium,0.0,0.0,0.0,
283,MGlcn58_rl_medium,EX_MGlcn58_rl_medium,0.0,0.0,0.0,
284,MGlcn59_medium,EX_MGlcn59_medium,0.0,0.0,0.0,
285,MGlcn59_rl_medium,EX_MGlcn59_rl_medium,0.0,0.0,0.0,
286,MGlcn5_medium,EX_MGlcn5_medium,0.0,0.0,0.0,
287,MGlcn5_rl_medium,EX_MGlcn5_rl_medium,0.0,0.0,0.0,
288,MGlcn60_medium,EX_MGlcn60_medium,0.0,0.0,0.0,
289,MGlcn60_rl_medium,EX_MGlcn60_rl_medium,0.0,0.0,0.0,
290,MGlcn61_medium,EX_MGlcn61_medium,0.0,0.0,0.0,
291,MGlcn61_rl_medium,EX_MGlcn61_rl_medium,0.0,0.0,0.0,
292,MGlcn62_medium,EX_MGlcn62_medium,0.0,0.0,0.0,
293,MGlcn62_rl_medium,EX_MGlcn62_rl_medium,0.0,0.0,0.0,
278,MGlcn56_medium,EX_MGlcn56_medium,0.0,0.0,0.0,
258,MGlcn45_medium,EX_MGlcn45_medium,0.0,0.0,0.0,
277,MGlcn55_rl_medium,EX_MGlcn55_rl_medium,0.0,0.0,0.0,
275,MGlcn54_rl_medium,EX_MGlcn54_rl_medium,0.0,0.0,0.0,
260,MGlcn46_medium,EX_MGlcn46_medium,0.0,0.0,0.0,
261,MGlcn46_rl_medium,EX_MGlcn46_rl_medium,0.0,0.0,0.0,
262,MGlcn47_medium,EX_MGlcn47_medium,0.0,0.0,0.0,
263,MGlcn47_rl_medium,EX_MGlcn47_rl_medium,0.0,0.0,0.0,
264,MGlcn48_medium,EX_MGlcn48_medium,0.0,0.0,0.0,
265,MGlcn48_rl_medium,EX_MGlcn48_rl_medium,0.0,0.0,0.0,
266,MGlcn4_medium,EX_MGlcn4_medium,0.0,0.0,0.0,
267,MGlcn4_rl_medium,EX_MGlcn4_rl_medium,0.0,0.0,0.0,
268,MGlcn50_medium,EX_MGlcn50_medium,0.0,0.0,0.0,
269,MGlcn50_rl_medium,EX_MGlcn50_rl_medium,0.0,0.0,0.0,
270,MGlcn51_medium,EX_MGlcn51_medium,0.0,0.0,0.0,
271,MGlcn51_rl_medium,EX_MGlcn51_rl_medium,0.0,0.0,0.0,
272,MGlcn53_medium,EX_MGlcn53_medium,0.0,0.0,0.0,
273,MGlcn53_rl_medium,EX_MGlcn53_rl_medium,0.0,0.0,0.0,
274,MGlcn54_medium,EX_MGlcn54_medium,0.0,0.0,0.0,
276,MGlcn55_medium,EX_MGlcn55_medium,0.0,0.0,0.0,
219,MGlcn25_rl_medium,EX_MGlcn25_rl_medium,0.0,0.0,0.0,
222,MGlcn27_medium,EX_MGlcn27_medium,0.0,0.0,0.0,
217,MGlcn24_rl_medium,EX_MGlcn24_rl_medium,0.0,0.0,0.0,
170,MGlcn17_medium,EX_MGlcn17_medium,0.0,0.0,0.0,
171,MGlcn17_rl_medium,EX_MGlcn17_rl_medium,0.0,0.0,0.0,
172,MGlcn180_medium,EX_MGlcn180_medium,0.0,0.0,0.0,
173,MGlcn180_rl_medium,EX_MGlcn180_rl_medium,0.0,0.0,0.0,
174,MGlcn181_medium,EX_MGlcn181_medium,0.0,0.0,0.0,
175,MGlcn181_rl_medium,EX_MGlcn181_rl_medium,0.0,0.0,0.0,
169,MGlcn179_rl_medium,EX_MGlcn179_rl_medium,0.0,0.0,0.0,
176,MGlcn182_medium,EX_MGlcn182_medium,0.0,0.0,0.0,
178,MGlcn183_medium,EX_MGlcn183_medium,0.0,0.0,0.0,
179,MGlcn183_rl_medium,EX_MGlcn183_rl_medium,0.0,0.0,0.0,
180,MGlcn185_medium,EX_MGlcn185_medium,0.0,0.0,0.0,
181,MGlcn185_rl_medium,EX_MGlcn185_rl_medium,0.0,0.0,0.0,
182,MGlcn186_medium,EX_MGlcn186_medium,0.0,0.0,0.0,
218,MGlcn25_medium,EX_MGlcn25_medium,0.0,0.0,0.0,
177,MGlcn182_rl_medium,EX_MGlcn182_rl_medium,0.0,0.0,0.0,
168,MGlcn179_medium,EX_MGlcn179_medium,0.0,0.0,0.0,
167,MGlcn177_rl_medium,EX_MGlcn177_rl_medium,0.0,0.0,0.0,
166,MGlcn177_medium,EX_MGlcn177_medium,0.0,0.0,0.0,
151,MGlcn169_medium,EX_MGlcn169_medium,0.0,0.0,0.0,
152,MGlcn169_rl_medium,EX_MGlcn169_rl_medium,0.0,0.0,0.0,
153,MGlcn16_medium,EX_MGlcn16_medium,0.0,0.0,0.0,
154,MGlcn16_rl_medium,EX_MGlcn16_rl_medium,0.0,0.0,0.0,
155,MGlcn170_medium,EX_MGlcn170_medium,0.0,0.0,0.0,
156,MGlcn170_rl_medium,EX_MGlcn170_rl_medium,0.0,0.0,0.0,
157,MGlcn171_medium,EX_MGlcn171_medium,0.0,0.0,0.0,
158,MGlcn171_rl_medium,EX_MGlcn171_rl_medium,0.0,0.0,0.0,
159,MGlcn172_medium,EX_MGlcn172_medium,0.0,0.0,0.0,
160,MGlcn172_rl_medium,EX_MGlcn172_rl_medium,0.0,0.0,0.0,
161,MGlcn173_medium,EX_MGlcn173_medium,0.0,0.0,0.0,
162,MGlcn173_rl_medium,EX_MGlcn173_rl_medium,0.0,0.0,0.0,
163,MGlcn175_rl_medium,EX_MGlcn175_rl_medium,0.0,0.0,0.0,
164,MGlcn176_medium,EX_MGlcn176_medium,0.0,0.0,0.0,
165,MGlcn176_rl_medium,EX_MGlcn176_rl_medium,0.0,0.0,0.0,
184,MGlcn187_medium,EX_MGlcn187_medium,0.0,0.0,0.0,
185,MGlcn187_rl_medium,EX_MGlcn187_rl_medium,0.0,0.0,0.0,
183,MGlcn186_rl_medium,EX_MGlcn186_rl_medium,0.0,0.0,0.0,
187,MGlcn188_rl_medium,EX_MGlcn188_rl_medium,0.0,0.0,0.0,
202,MGlcn195_medium,EX_MGlcn195_medium,0.0,0.0,0.0,
186,MGlcn188_medium,EX_MGlcn188_medium,0.0,0.0,0.0,
204,MGlcn196_medium,EX_MGlcn196_medium,0.0,0.0,0.0,
205,MGlcn196_rl_medium,EX_MGlcn196_rl_medium,0.0,0.0,0.0,
206,MGlcn19_medium,EX_MGlcn19_medium,0.0,0.0,0.0,
207,MGlcn19_rl_medium,EX_MGlcn19_rl_medium,0.0,0.0,0.0,
208,MGlcn20_medium,EX_MGlcn20_medium,0.0,0.0,0.0,
209,MGlcn20_rl_medium,EX_MGlcn20_rl_medium,0.0,0.0,0.0,
210,MGlcn21_medium,EX_MGlcn21_medium,0.0,0.0,0.0,
211,MGlcn21_rl_medium,EX_MGlcn21_rl_medium,0.0,0.0,0.0,
212,MGlcn22_medium,EX_MGlcn22_medium,0.0,0.0,0.0,
213,MGlcn22_rl_medium,EX_MGlcn22_rl_medium,0.0,0.0,0.0,
214,MGlcn23_medium,EX_MGlcn23_medium,0.0,0.0,0.0,
215,MGlcn23_rl_medium,EX_MGlcn23_rl_medium,0.0,0.0,0.0,
216,MGlcn24_medium,EX_MGlcn24_medium,0.0,0.0,0.0,
201,MGlcn194_rl_medium,EX_MGlcn194_rl_medium,0.0,0.0,0.0,
200,MGlcn194_medium,EX_MGlcn194_medium,0.0,0.0,0.0,
203,MGlcn195_rl_medium,EX_MGlcn195_rl_medium,0.0,0.0,0.0,
198,MGlcn193_medium,EX_MGlcn193_medium,0.0,0.0,0.0,
188,MGlcn189_medium,EX_MGlcn189_medium,0.0,0.0,0.0,
189,MGlcn189_rl_medium,EX_MGlcn189_rl_medium,0.0,0.0,0.0,
199,MGlcn193_rl_medium,EX_MGlcn193_rl_medium,0.0,0.0,0.0,
191,MGlcn18_rl_medium,EX_MGlcn18_rl_medium,0.0,0.0,0.0,
192,MGlcn190_medium,EX_MGlcn190_medium,0.0,0.0,0.0,
190,MGlcn18_medium,EX_MGlcn18_medium,0.0,0.0,0.0,
194,MGlcn191_medium,EX_MGlcn191_medium,0.0,0.0,0.0,
197,MGlcn192_rl_medium,EX_MGlcn192_rl_medium,0.0,0.0,0.0,
193,MGlcn190_rl_medium,EX_MGlcn190_rl_medium,0.0,0.0,0.0,
195,MGlcn191_rl_medium,EX_MGlcn191_rl_medium,0.0,0.0,0.0,
196,MGlcn192_medium,EX_MGlcn192_medium,0.0,0.0,0.0,
301,MGlcn66_rl_medium,EX_MGlcn66_rl_medium,0.0,0.0,0.0,
596,urea_medium,EX_urea_medium,-0.0013611718229365,-0.0016705346545066,0.0003093628315701,-0.22727684070237478
483,gcald_medium,EX_gcald_medium,-0.0066487110904438,-0.0077633864827465,0.0011146753923026997,-0.1676528543862921
403,acgal_medium,EX_acgal_medium,0.0,-0.0339727324539499,0.0339727324539499,inf
451,csn_medium,EX_csn_medium,-0.0031305967211389,-0.044877809275248,0.041747212554109105,-13.335225285395946
588,thymd_medium,EX_thymd_medium,-0.2439355744536695,-0.2999776145558486,0.056042040102179086,-0.2297411528748674
250,MGlcn3_medium,EX_MGlcn3_medium,0.0,-0.2748924652104769,0.2748924652104769,inf
553,nh4_medium,EX_nh4_medium,-14.234359211836274,-14.830411221239313,0.5960520094030386,-0.04187417224285055
597,uri_medium,EX_uri_medium,-4.795962444841969,-5.431578887602643,0.6356164427606741,-0.13253157214445582
589,tma_medium,EX_tma_medium,-6.009579138911692,-8.13628362913175,2.1267044902200576,-0.3538857615585364
400,ac_medium,EX_ac_medium,-94.6917560964102,-97.54922532775134,2.857469231341142,-0.0301765364709449
439,co2_medium,EX_co2_medium,-89.93169548315207,-94.2083846685756,4.276689185423535,-0.0475548599684161
511,h_medium,EX_h_medium,-23.33119855798701,-29.231053831992785,5.899855274005777,-0.252874075857799
